user_id,role,resource_type,action,timestamp,session_duration,access_volume,success_flag,assigned_resource_count,actively_used_resource_count,hour,day_of_week,week,month,date,avg_daily_access,export_ratio,unique_resources,avg_session_duration,is_night,night_access_pct,is_weekend,weekend_activity_ratio,access_time_variance,weekly_access_change,access_spike_score,privilege_usage_gap,privilege_usage_ratio,resource_access_concentration,avg_daily_access_zscore,export_ratio_zscore,unique_resources_zscore,avg_session_duration_zscore,night_access_pct_zscore,weekend_activity_ratio_zscore,access_time_variance_zscore,weekly_access_change_zscore,access_spike_score_zscore,privilege_usage_gap_zscore,privilege_usage_ratio_zscore,resource_access_concentration_zscore,raw_risk_score,governance_risk_score,risk_category,anomaly_score,anomaly_label,ml_risk_score,pca1,pca2
USER_045,Cloud_Admin,gcp_console,read,2024-01-01 00:35:20,42.0,17.0,True,9,8,0,0,1,1,2024-01-01,22.77358490566038,5.084745762711865,8,49.78813559322034,1,40.67796610169492,0,27.966101694915253,48.34593654932638,24.245654553050997,2.5423728813559325,1,88.88888888888889,0.1943089844817324,0.014474697032592,1.0078141539885164,1.074307477383904,-0.3491032438383858,1.0210147137602414,0.0356725902148516,0.0920271073911674,0.6871009061759342,0.1366950807491869,-0.8946547580877797,1.1385156928153295,-0.1009356933215644,0.3428994461777913,64.83113822047952,High,0.07128427929459885,1,62.867398608131985,3.202100996390138,1.1876071973514124
USER_055,Cloud_Admin,iam_console,write,2024-01-01 00:57:24,57.0,14.0,True,7,5,0,0,1,1,2024-01-01,21.57894736842105,3.252032520325204,5,49.04878048780488,1,38.21138211382114,0,24.390243902439025,47.11888577902171,21.57669403523617,2.4390243902439024,2,71.42857142857143,0.1808828899291625,-0.4694899493867858,-0.0999634097341117,-0.1740290083124257,-1.1137043543652076,0.2828859867231886,-0.6758282647299154,-0.2147861395186334,-0.0469498665002027,0.0593834128979439,-0.3918972374248253,0.2561223181176299,-0.1835804538403572,-0.2124297252810509,32.56194090656015,Medium,0.11243733712064025,1,82.52139187542183,-0.5169735992483246,0.6056830743377798
USER_064,Security_Admin,firewall_portal,write,2024-01-01 01:32:34,61.0,20.0,True,7,5,1,0,1,1,2024-01-01,19.40909090909091,22.76422764227642,5,54.7479674796748,1,44.71544715447154,0,32.52032520325203,54.36878581900574,16.936698754653527,0.8130081300813009,2,71.42857142857143,0.2200385138654367,-0.6695358397706876,2.945514725652239,0.0268352216394974,0.4731088784589505,0.0923097815318053,-1.1611288886049496,-0.3638621387979937,-0.7653907548569816,-1.5422382233776375,-0.5451134919837548,0.5297805930959207,0.5420029664060636,0.2182292179058879,57.5867714520113,Medium,0.03535217398782953,1,45.70684255020745,-0.0704595635239484,0.7468933480640092
USER_024,HR_Admin,time_tracking,read,2024-01-01 01:54:39,31.0,7.0,True,5,4,1,0,1,1,2024-01-01,9.388349514563108,3.3057851239669422,4,34.01652892561984,1,12.396694214876034,0,0.0,20.882506887052347,10.346051629183254,2.479338842975207,1,80.0,0.151189231228785,-0.4183826057764298,-0.2827399612141173,-0.7183908375536566,-0.1477696841477321,0.3793635952973964,-1.2613989614309706,0.5698455015232181,-0.3878801873164155,-0.0238063707518752,-1.259103798097909,0.9566126978332856,-0.5707363163324966,-0.307262211088202,27.05139265237535,Low,0.046427923341628985,1,50.99643012228857,-2.2889145776029562,3.2705995061947135
USER_044,Cloud_Admin,gcp_console,export,2024-01-01 02:38:32,75.0,16.0,True,9,7,2,0,1,1,2024-01-01,22.68807339449541,4.098360655737705,7,50.28688524590164,1,38.52459016393443,0,25.40983606557377,47.94932935916541,22.202402272426887,1.639344262295082,2,77.77777777777779,0.2362400690843419,-0.0201672315655791,0.4115968814635736,0.6581953154851273,0.1666767048247122,0.3766139361724857,-0.4729564678447827,-0.0071410303142076,0.1251402082363532,-0.5388314596559342,-0.3918972374248253,0.5769926361895211,0.1571724580628287,0.1320821412713499,52.58091698440881,Medium,0.11356166996213368,1,83.05835392063153,1.507371126286261,0.7706068741186713
USER_056,Cloud_Admin,storage_buckets,delete,2024-01-01 04:14:49,36.0,22.0,True,11,8,4,0,1,1,2024-01-01,22.186915887850468,3.361344537815126,8,51.55462184873949,1,37.81512605042017,0,28.57142857142857,46.63409770687933,17.03465901751888,0.8403361344537815,3,72.72727272727273,0.2626830616395265,-0.2231932607529138,-0.0338901159858235,1.074307477383904,1.477701417152416,0.1643058025102041,0.1561165830007123,-0.3360031307603363,-1.2961569237133177,-1.1365436306362375,0.110860283238129,0.3217548831777896,0.3199431564641099,0.1099817559713662,51.29670262901064,Medium,0.0920016623406712,1,72.76166475536613,1.2523105969791135,0.9855170860059542
USER_048,Cloud_Admin,cost_explorer,write,2024-01-01 05:08:39,62.0,14.0,True,10,2,5,0,1,1,2024-01-01,21.72566371681416,2.4,2,49.872,1,37.6,0,24.8,50.232645161290336,19.6181788445429,0.0,8,20.0,0.1244507934888323,-0.4100530712872584,-0.6149716978551462,-1.4223654940087556,-0.2623752046489228,0.0999290293981619,-0.5942976696523138,0.5637819925338694,-0.5856051142756186,-1.7651719483913844,2.624647886552901,-2.3429272582646865,-0.5309500539592378,-0.2717015683949456,29.11775879097379,Low,0.04191265825393786,1,48.84001710412023,-4.3739635414105615,-3.429884130021874
USER_079,Security_Admin,threat_intelligence,read,2024-01-01 06:07:04,20.0,9.0,True,9,5,6,0,1,1,2024-01-01,29.26315789473684,4.487179487179487,5,53.083333333333336,1,42.94871794871795,0,41.02564102564102,55.534822167080215,31.840201497046927,3.205128205128205,4,55.55555555555556,0.1119503153626473,1.7650056194963173,-0.0928461978529303,0.0268352216394974,-1.0747737818711116,-0.3913116518062771,0.5477068270399338,-0.0238090038088835,0.9319432489963032,0.748473778153386,0.580902642052446,-0.4552304121022192,-0.995146425940296,0.2013596158180672,56.60650867030087,Medium,0.062224404040552794,1,58.540557866474394,1.2398566349083286,-2.279108399685396
USER_046,Cloud_Admin,vm_management,read,2024-01-01 06:46:10,58.0,14.0,True,5,4,6,0,1,1,2024-01-01,20.774774774774773,5.042016806722689,4,50.436974789915965,1,27.73109243697479,0,37.81512605042017,40.766415040592506,19.38655284914131,1.680672268907563,1,80.0,0.2167567744779059,-0.7952716972494488,0.9819867753941108,-0.5901411702112024,0.3218912035023588,-2.853355437116788,1.995367202248327,-1.803165545101852,-0.6493097812279878,-0.5079153128810909,-0.8946547580877797,0.6892972475146826,0.0372424061358683,-0.3477148796666578,24.700759530035366,Low,0.04725998134829612,1,51.393806728667556,-1.6007531350063138,1.9335288665505488
USER_052,Cloud_Admin,cost_explorer,read,2024-01-01 06:50:11,73.0,10.0,True,12,7,6,0,1,1,2024-01-01,22.716814159292035,1.5384615384615383,7,51.63076923076923,1,39.23076923076923,0,31.538461538461537,47.99433512224211,18.049105132344685,2.307692307692308,5,58.333333333333336,0.0814077326481412,-0.0085239392371263,-1.1357258212517525,0.6581953154851273,1.556448926214291,0.5879390149963017,0.7464774461018696,0.0041122646866076,-1.0171513148046238,-0.0388618757868658,1.1163753245640378,-0.405672712905645,-0.795903011146168,0.0992177708104197,50.671226462991456,Medium,0.06476023275765336,1,59.75162608754244,0.5113965733600955,-0.5949982551309677
USER_030,HR_Admin,employee_records,read,2024-01-01 08:00:32,28.0,9.0,True,11,7,8,0,1,1,2024-01-01,15.339285714285714,3.225806451612903,7,32.36774193548387,0,13.548387096774196,0,0.0,19.64558022622538,18.40620100113322,1.935483870967742,4,63.63636363636363,0.1975921655627555,2.3071880107965064,-0.2946360421254155,0.6443671523571247,-1.4967623023331047,0.8392918111675207,-1.2613989614309706,0.1440139517553771,1.367463768618948,-0.5493527396805071,0.5209515433598577,0.0023916195365181,-0.3022452894491835,0.3353613965285196,64.39311546929669,High,0.06553623986354096,1,60.1222337468555,1.1677699751273751,0.7077140887730425
USER_065,Security_Admin,firewall_portal,read,2024-01-01 08:36:11,60.0,23.0,True,11,2,8,0,1,1,2024-01-01,19.70754716981132,5.737704918032787,2,56.131147540983605,0,45.90163934426229,0,49.18032786885246,59.42501016122477,19.70615510493125,2.459016393442623,9,18.181818181818183,0.115919144456811,-0.5957993671487682,0.1150400850255523,-1.508261434419924,1.7592776367531795,0.4170160042923819,2.186096325863392,1.1106930426241997,-0.4499821883766636,0.033991549882004,3.395942977142948,-2.7744835970687487,-0.9387047115355274,0.2410387083313731,58.91219065380896,Medium,0.017975873957348787,1,37.40822023997492,-2.8430056938421595,-5.505017769414404
USER_093,DevOps_Engineer,ansible_tower,write,2024-01-01 10:34:31,53.0,25.0,True,10,7,10,0,1,1,2024-01-01,28.02830188679245,3.361344537815126,7,39.21848739495798,0,52.10084033613446,0,47.05882352941176,64.05569007263922,18.432601127180217,1.680672268907563,3,70.0,0.1480359693190343,-0.4803596105711472,-0.42684928975623,0.7635485466557806,-0.4054912819742392,1.2389019431825266,1.4494405036321405,1.7889983250647066,-0.7445050151770561,-0.432634431498983,-0.0600659477987098,0.2950951254399377,-0.6317974673088689,0.1069472975432165,51.12037560930516,Medium,0.08293456583744402,1,68.43137526918541,1.5528293270222875,-0.2906411552210837
USER_097,DevOps_Engineer,jenkins_pipeline,read,2024-01-01 12:52:27,40.0,23.0,True,6,4,12,0,1,1,2024-01-01,27.737864077669904,6.0344827586206895,4,38.88793103448276,0,43.96551724137931,0,40.51724137931034,54.02758620689655,25.73271359611356,0.8620689655172413,2,66.66666666666666,0.1846250391288392,-0.5319688221859508,0.3141538257374395,-0.857523752398031,-0.6619642367874902,-0.5676377159677942,-0.1759285030143534,-0.502700483405301,-0.009613853934152,-0.9452581782713814,-0.5932829580819935,0.0752197433173874,-0.3858047062280112,-0.3682709021192508,23.50628537199765,Low,0.09712767464289257,1,75.20976014846597,-1.370881044852596,0.1886198800435471
USER_100,DevOps_Engineer,grafana,write,2024-01-01 13:02:30,49.0,15.0,True,11,9,13,0,1,1,2024-01-01,28.066666666666663,1.680672268907563,9,40.8235294117647,0,43.69747899159664,0,40.33613445378151,54.4395385272753,24.011925141887478,1.680672268907563,2,81.81818181818183,0.3440506906879709,-0.4735423988277262,-0.8927374274107864,1.844263412691655,0.8398330193280715,-0.627158613019051,-0.2209276449480875,-0.4085579960120949,-0.1828429967399978,-0.432634431498983,-0.5932829580819935,1.074653298419887,0.686033315837154,-0.0133563936725492,44.12974059685635,Medium,0.08415942351406913,1,69.01634624829317,2.5802394599473484,1.5916009475011996
USER_032,HR_Admin,time_tracking,read,2024-01-01 13:18:31,24.0,5.0,True,6,4,13,0,1,1,2024-01-01,9.55,27.500000000000004,4,33.69166666666667,0,5.0,0,1.6666666666666667,13.45035014005603,8.739542770828303,0.8333333333333334,2,66.66666666666666,0.0816496580927726,-0.3443455469885895,3.3159236484611743,-0.7183908375536566,-0.4135631382910772,-2.5745040781555155,0.168186528190796,-1.9887919067569535,-0.737746608462871,-1.6143999358630816,-0.6657520176119867,0.1790992266285117,-0.9730977546402207,-0.1874733458121975,34.012112038766126,Medium,0.017304486010573883,1,37.087576893338756,-3.422417845868767,3.9191245757874236
USER_005,DB_Admin,archive_db,read,2024-01-01 14:27:09,65.0,9.0,True,10,3,14,0,1,1,2024-01-01,14.712962962962964,1.7241379310344829,3,66.74137931034483,0,9.482758620689657,0,34.48275862068966,20.779235382308844,13.1575371674841,4.310344827586207,7,30.0,0.8228582620243224,-0.8436939272124782,-0.3633042620248469,-1.101859958483919,1.817065808578256,-0.5682913150115576,1.2114107725134358,0.7590708955187844,-1.0397079308394634,0.7790110417332087,2.370146222346792,-1.87542245898416,3.866929330315962,0.2323370220867192,58.406551035319445,Medium,-0.00894968442324573,-1,24.549036230679924,-2.9012857966402956,-3.0887976382233817
USER_086,DevOps_Engineer,grafana,write,2024-01-01 14:34:02,40.0,35.0,True,12,6,14,0,1,1,2024-01-01,43.05172413793103,2.054794520547945,6,39.8013698630137,0,40.41095890410959,0,45.89041095890411,53.54393008974967,59.996653501445806,0.684931506849315,6,50.0,0.2419660511322697,2.1892204295757924,-0.7890294515630257,0.2231911136378434,0.0467571293894738,-1.3569672278074754,1.1591282312333524,-0.6132292695261917,3.439684590842537,-1.0561847618559044,1.5395850830511413,-1.02415716729536,-0.0002941168848903,0.3243051918234427,63.75065894169529,High,-0.005387226944832624,-1,26.2504047071539,3.2906097957265485,-4.951383853973446
USER_029,HR_Admin,benefits_portal,read,2024-01-01 14:37:08,50.0,6.0,True,8,6,14,0,1,1,2024-01-01,9.115384615384617,1.5873015873015872,6,33.54761904761905,0,10.317460317460316,0,2.380952380952381,19.364317460317448,9.84360048906066,2.380952380952381,2,75.0,0.3353679402220764,-0.5434024486360072,-0.5383483452394183,0.1901144890535309,-0.5314189777202761,-0.4509778540992284,0.7808660237429816,0.0471847998810939,-0.4973042849685479,-0.1188807021990486,-0.6657520176119867,0.6650451461314957,0.4949361765264363,-0.2007393113249678,33.24125021357753,Medium,0.10529116394669175,1,79.10850236326522,-1.3628653198578171,3.3318114247109887
USER_074,Security_Admin,ids_ips_console,read,2024-01-01 15:17:05,58.0,26.0,True,8,2,15,0,1,1,2024-01-01,22.45098039215686,1.639344262295082,2,54.10655737704918,0,49.18032786885246,0,45.08196721311475,61.24698550331934,21.915309359297797,2.459016393442623,6,25.0,0.115919144456811,0.0819920392075878,-0.5662679008787187,-1.508261434419924,-0.1233150133594183,1.3145185975407163,1.3626789231041794,1.6420387660874796,-0.1983854529979767,0.033991549882004,1.7069187760886468,-2.3513765971086387,-0.9387047115355274,-0.0258103756687981,43.406061699662416,Medium,0.035101302127180434,1,45.58703046039891,-2.582042591301515,-4.341681213135678
USER_052,Cloud_Admin,cloudwatch,read,2024-01-01 15:58:15,43.0,17.0,False,12,7,15,0,1,1,2024-01-01,22.716814159292035,1.5384615384615383,7,51.63076923076923,0,39.23076923076923,0,31.538461538461537,47.99433512224211,18.049105132344685,2.307692307692308,5,58.333333333333336,0.0814077326481412,-0.0085239392371263,-1.1357258212517525,0.6581953154851273,1.556448926214291,0.5879390149963017,0.7464774461018696,0.0041122646866076,-1.0171513148046238,-0.0388618757868658,1.1163753245640378,-0.405672712905645,-0.795903011146168,0.0992177708104197,50.671226462991456,Medium,0.023150036619844716,1,39.87931141775386,0.4594117792402982,-0.48721621212733557
USER_038,HR_Admin,payroll_system,write,2024-01-01 16:08:13,40.0,16.0,False,6,3,16,0,1,1,2024-01-01,12.711538461538462,2.2900763358778624,3,36.88549618320611,0,12.97709923664122,0,1.5267175572519085,24.59083969465648,28.0830281591611,3.0534351145038165,3,50.0,0.1624717301816241,1.1036612950837723,-0.4338171617950058,-1.1726435008572504,2.199541202857904,0.611148171149388,0.0481449985278994,1.846497672203448,3.474888740616212,0.5309632396162093,-0.0724002371260645,-0.7927926123774545,-0.505454890208545,0.3100979981643291,62.92510401134894,High,-0.015813471484331876,-1,21.271009473666165,-0.6571865359236511,-1.3301463454815037
USER_033,HR_Admin,training_portal,write,2024-01-01 16:14:56,41.0,3.0,True,8,6,16,0,1,1,2024-01-01,9.27450980392157,4.0,6,34.432,0,12.8,0,3.2,21.61522580645161,8.388133541719844,3.2,2,75.0,0.1728444387303219,-0.4705219935820329,-0.1794819789040492,0.1901144890535309,0.1921574354628906,0.5404236427437675,1.4834051786428215,0.8220955684620312,-0.8142767120515353,0.6725940922323783,-0.6657520176119867,0.6650451461314957,-0.4454375829029944,0.028116537791235,46.53965939344291,Medium,0.09740423869964171,1,75.34184238965202,-0.8199009127045269,3.082179586701533
USER_073,Security_Admin,vulnerability_scanner,delete,2024-01-01 16:30:04,44.0,34.0,True,12,8,16,0,1,1,2024-01-01,26.883495145631063,3.3057851239669422,8,53.900826446281,0,41.32231404958678,0,28.92561983471074,50.52644628099176,48.69093405166437,1.6528925619834711,4,66.66666666666666,0.2459582840141636,1.1770871864056625,-0.2892401909077258,1.5619318776989188,-0.3146167123720932,-0.836520675533802,-1.883354970417672,-1.4844100597542322,2.851043869109756,-0.7379586355230676,0.580902642052446,0.234277291536478,0.9106145214672264,0.2804523761271747,61.20244927578422,High,0.027946997667273932,1,42.17025758579209,3.891844831607423,-1.668482993413486
